customer_id,current_linkedin_activity,email_domain,linkedin_skill_code,mentor_program_involvement,negative_review_in_past_5_years,recruiting_location_code,recruiting_method_code,weekly_consumption,years_of_membership,survey_attitude_towards_company,survey_attitude_towards_product_features,survey_attitude_towards_performance,survey_attitude_towards_usability,survey_attitude_towards_product_quality,survey_attitude_towards_customer_service,customer_churned
dce40053-641d-44bb-b629-607fb111f5c2,0,admin.ch,10000,5,1,21249,10000,46,6,2,4,2,2,3,2,0
158deb81-7517-4c63-966c-bb84d49d1761,6,fastcompany.com,10000,3,0,21249,21249,42,3,2,3,2,1,2,1,1
a323ed66-5ecc-4c37-8e42-6f581a7e6892,3,mysql.com,10000,5,1,10000,77494,34,2,1,5,4,2,6,4,1
01a406e4-8924-4dc0-809f-5f407d7bc669,2,admin.ch,10000,5,1,88743,43747,34,4,2,6,3,2,3,3,0
15df42a9-613d-4765-94d9-3b38389c6b8b,0,fastcompany.com,21249,3,0,10000,54996,42,2,2,2,2,2,7,4,0
eedb82f0-9556-444a-bf1c-73fb795b9083,6,admin.ch,10000,1,1,10000,32498,50,4,1,6,2,1,4,4,1
a9dbb437-dd73-4914-88ed-9852f13f241b,3,nih.gov,10000,2,0,10000,54996,42,3,2,6,4,2,3,4,1
f1251338-68f9-4111-83d5-5b972762e7bc,3,admin.ch,10000,2,1,21249,77494,38,2,1,2,4,4,2,5,1
2f724d41-0c8a-41d4-b399-303a1af8d6a5,2,timesonline.co.uk,10000,1,1,77494,32498,38,6,3,6,3,2,7,5,1
971a1492-7d77-4b74-bdea-e86d29bcb6f3,1,fastcompany.com,10000,1,0,10000,66245,46,1,2,5,3,3,3,4,1
9463a6c2-48ed-4d64-9afb-77e50bd2734b,4,nih.gov,10000,5,0,10000,21249,50,1,1,2,2,2,3,3,1
306c7987-c85a-4065-a695-03837cca5804,3,fastcompany.com,10000,2,1,21249,21249,42,5,1,4,6,1,3,4,1
28071505-fe67-4a50-9ebd-e365b133dc10,3,ucoz.com,32498,1,1,32498,66245,46,4,1,1,4,3,3,4,0
47bc2829-6a0a-466c-b41e-0762aa9b7e47,3,mysql.com,10000,1,1,77494,43747,38,1,3,6,6,1,7,3,1
9fd37742-254e-4f0f-9541-9de09d31e3a1,3,timesonline.co.uk,10000,4,1,21249,21249,38,5,2,5,3,2,2,3,1
4386862d-d8f9-4861-b057-29924de6a04d,0,mysql.com,32498,1,0,66245,21249,42,1,1,2,1,2,2,4,0
66e9ed57-be03-46c9-963b-35a3ed854539,3,fastcompany.com,10000,3,0,10000,21249,42,6,1,1,4,1,4,3,0
c22e87ae-cfca-4510-8dda-60dd93473290,2,mysql.com,32498,2,1,21249,32498,42,1,1,2,4,1,7,5,1
402092f3-78e2-4329-a5fe-1ddcae976766,3,nih.gov,10000,4,0,21249,43747,42,0,2,4,2,1,3,3,1
08cd2802-d49d-4de7-9310-fec679ca42f0,5,mysql.com,10000,2,1,66245,54996,42,5,2,6,6,1,4,3,1
45f3831f-1c8f-4611-9d73-10fcf3456a20,5,nih.gov,10000,2,1,10000,77494,38,4,1,6,2,2,4,4,1
0e7e9edb-4b71-49f9-b3ac-c92bb3e4fc1b,1,timesonline.co.uk,21249,5,0,32498,77494,50,4,2,5,3,2,3,4,1
ac506527-cd12-4348-80f0-baf8f38079de,6,nih.gov,54996,3,0,88743,43747,30,4,2,6,3,3,2,5,1
6c8a4883-1fa6-4464-a5e4-9432100556ff,0,mysql.com,10000,2,0,66245,21249,42,3,1,4,3,2,4,4,0
99feac7f-38f5-4543-add0-0c016018ab39,1,mysql.com,43747,2,1,43747,10000,50,5,3,6,2,3,2,2,0
afeebc44-c684-4a01-b1dd-a2cb8a3bd7a6,0,ucoz.com,32498,3,1,32498,54996,34,5,2,2,4,2,2,5,0
6f925541-4730-4294-a8e9-273d71954263,1,timesonline.co.uk,10000,5,1,54996,77494,46,3,2,3,4,1,3,3,1
da42dc4a-0a82-4a7f-84c3-a9c27f4cc31c,2,ucoz.com,10000,1,0,43747,10000,50,4,1,6,2,1,5,5,1
1260c73f-bf56-4a80-9159-9add171b97cd,3,fastcompany.com,32498,1,1,88743,88743,46,4,4,6,2,4,5,2,1
3a1e6547-87d8-472a-84af-9b7004890817,5,fastcompany.com,10000,3,1,54996,32498,34,2,1,5,5,3,4,2,1
26a74483-8255-4d9b-9cc3-4ee1fbf49c04,2,mysql.com,10000,4,1,66245,32498,38,3,1,2,5,1,3,3,1
bba9ef37-f399-4897-97f1-d195b65c6327,1,ucoz.com,10000,1,1,21249,32498,38,2,5,6,4,2,5,4,0
d7c705ed-7856-4dbb-b759-f3eae06b19d6,6,nih.gov,10000,3,0,66245,43747,38,0,3,6,7,2,5,5,1
5faf3e52-e069-46cb-9cf2-bb9c253cf446,4,mysql.com,21249,5,1,88743,43747,42,3,1,4,4,3,3,4,1
48757d26-cbfd-4a02-9730-b4bd033082fb,4,admin.ch,10000,1,0,43747,21249,34,1,3,6,3,3,2,3,1
24917da7-2cff-45cb-a718-c90604ffd3a2,1,fastcompany.com,21249,3,1,88743,66245,38,3,2,4,2,1,3,5,0
08f78474-6467-46c3-9950-43a7a8b54532,3,mysql.com,21249,4,1,21249,32498,30,5,1,5,3,1,3,3,1
dd36c2d4-3797-4ad7-8546-6eb24edd6a8e,3,ucoz.com,32498,4,1,54996,43747,42,3,1,6,2,1,7,4,1
544f139b-2bd1-4e82-ba3c-2455de6987f2,5,nih.gov,10000,1,0,66245,43747,38,2,1,3,2,4,1,5,0
21733072-83b0-4fe4-ae5a-dae3452c283c,5,mysql.com,10000,1,1,66245,66245,38,2,4,2,4,3,7,3,1
7130c578-cbc4-42a8-9440-8b39c4d338d6,2,admin.ch,32498,4,0,88743,32498,34,1,3,4,3,1,6,2,1
7442527f-5db0-4e35-919a-6d1228b18989,1,mysql.com,32498,2,0,77494,10000,46,2,2,1,1,2,4,5,1
2afcca20-2972-4f50-b17f-b50d887b5a62,3,ucoz.com,21249,1,0,77494,54996,38,6,1,6,4,1,3,5,1
dd6e6002-46d8-44dc-9962-70617a5b0a06,3,fastcompany.com,10000,1,0,66245,54996,34,1,2,3,7,1,6,2,1
01441187-295c-4fa9-ae28-159e82e392ae,0,nih.gov,10000,4,1,88743,32498,46,6,2,4,3,1,7,3,0
11777de8-bacb-4fc9-9156-8cf4f87ed3f8,1,fastcompany.com,10000,1,1,21249,21249,46,3,4,3,3,2,4,5,1
d9cabf1a-fb52-4213-a8dd-616b85970227,1,nih.gov,21249,1,1,54996,66245,34,4,2,2,6,1,2,4,0
cfb66b20-7ce0-4aea-bdc8-674d8ed3958b,0,timesonline.co.uk,10000,2,0,77494,43747,42,4,1,2,3,1,3,5,1
9f4ba51d-20b3-4fc3-8d4c-d27e935fef63,6,ucoz.com,21249,1,1,88743,21249,34,2,2,3,4,1,2,1,1
8b90e19f-2b13-4a32-b35c-60a876951647,6,nih.gov,10000,1,0,32498,54996,46,2,3,6,2,6,7,4,1
98cc641c-921d-41ac-a2e2-07e906344a0a,4,mysql.com,21249,4,1,88743,54996,42,1,2,3,5,2,7,3,1
955b4370-2316-4c89-ac96-4597370b85a3,2,admin.ch,10000,2,0,32498,54996,50,6,4,3,3,1,3,2,1
5a12ad52-c696-4cf6-af8f-cb29732851f1,3,fastcompany.com,10000,1,0,43747,43747,34,5,2,3,3,2,6,4,1
c21b4b8b-4ef2-4895-a6ff-a92d256f90bb,5,mysql.com,10000,2,1,43747,21249,46,2,2,6,1,1,4,3,1
96efdcc8-285a-4a55-97dd-9776a55a6324,3,fastcompany.com,10000,1,1,43747,32498,46,2,3,5,2,1,1,5,1
4bda2568-a024-4890-a92f-410657f5e784,1,admin.ch,21249,1,0,10000,88743,30,6,2,2,3,2,2,5,0
52949a0f-afe8-4a3d-b487-bfe82226f853,3,fastcompany.com,10000,2,1,43747,66245,34,4,1,4,2,1,5,4,1
d59439f6-a2f1-4c60-b590-9c6ced583472,1,ucoz.com,10000,1,0,77494,88743,42,3,4,4,3,2,5,5,0
2578a9fe-20f1-4f71-89cf-26cb99537792,0,admin.ch,21249,1,1,32498,21249,34,1,2,5,5,2,4,5,0
9ed67920-6628-437c-8804-46ed3077666f,3,ucoz.com,10000,1,1,32498,88743,46,4,2,6,3,1,5,3,1
39ec93b8-1ac7-4493-947e-cdd7769b1b20,5,mysql.com,10000,3,0,54996,10000,34,3,2,1,2,1,7,5,1
5f9fe38b-207d-4b92-abfa-1823a0721a0a,1,mysql.com,10000,1,0,10000,21249,34,5,2,5,6,1,4,3,1
bc601ad0-cf28-458a-94ac-b809e5ba5d33,2,ucoz.com,10000,4,1,32498,54996,50,4,3,3,1,2,2,4,0
d1537a7a-5a8b-4622-ae57-03fc5481f4d1,2,mysql.com,10000,3,0,54996,21249,42,4,1,4,3,4,2,5,1
e7da5135-2e7a-43c8-90bb-a7b1b1f8777c,2,ucoz.com,21249,2,0,54996,10000,50,2,1,4,5,1,5,4,1
3c332807-fb69-4562-a597-d83f496f7eab,3,ucoz.com,32498,3,1,66245,32498,38,1,3,5,5,2,6,3,1
b4adb7be-9155-492c-95b1-4f9248a15125,0,timesonline.co.uk,10000,1,1,32498,88743,38,3,2,1,4,2,3,2,0
0cc3c07d-f19c-429b-8d32-03b86a40e522,1,mysql.com,32498,2,0,54996,43747,38,4,1,5,2,3,4,2,1
198436db-ae97-4c05-bfa6-66c73285bafd,5,timesonline.co.uk,21249,2,1,43747,66245,38,6,3,3,1,3,6,3,1
7ed7e9cd-27ab-4c9f-9d4a-72c4bb24fbdd,3,timesonline.co.uk,10000,1,1,43747,10000,42,0,1,1,3,1,4,3,1
ddb20042-8f63-4ad2-8bd2-d2d1194185d2,1,admin.ch,10000,1,1,54996,32498,42,1,3,6,2,1,2,3,1
351b28a5-6315-45ea-8b85-1b3b7edf7eec,4,nih.gov,10000,2,0,66245,32498,38,3,4,2,3,1,5,5,0
e7687d4b-edc1-49a6-b489-04f9afef8bc6,2,nih.gov,21249,1,1,10000,10000,42,5,3,3,4,2,6,4,1
c7917c7e-4da0-43b4-903d-e03c181e72e3,3,nih.gov,21249,2,1,32498,21249,34,6,2,4,1,2,5,2,1
828575bf-79a6-40cf-9d72-d6d3cf1b250c,4,mysql.com,10000,3,0,43747,32498,50,2,3,2,3,2,6,3,1
a1280576-18d6-4c2e-9cc3-f8d8fc86da50,6,ucoz.com,32498,4,0,10000,43747,50,4,1,1,2,1,5,5,1
44a8bb29-6aef-4125-884d-f4498447b6f2,3,ucoz.com,21249,2,1,10000,32498,34,3,3,3,6,1,4,5,1
301283ef-05ed-4464-ad4d-238af5c93b47,2,mysql.com,10000,2,1,10000,21249,34,5,1,3,4,2,4,5,0
ca01d75a-714a-44a7-ba92-d78a21eb7984,4,admin.ch,32498,2,0,43747,43747,38,2,3,4,4,2,7,2,1
71ab4240-642a-40d0-9ed4-8a61d83353c9,5,timesonline.co.uk,10000,3,1,54996,54996,46,4,1,3,4,3,4,5,1
23a19f3a-ca68-4650-8601-45b90abf0038,3,ucoz.com,21249,2,1,10000,32498,42,1,1,3,6,2,4,3,1
27f1b563-2b20-440c-8e95-c1353bcb9f67,6,mysql.com,10000,2,1,10000,66245,38,1,2,3,4,3,2,3,1
eeb91e53-f3ec-401d-b6d1-3965bc2859aa,0,ucoz.com,10000,2,0,77494,43747,34,6,1,4,4,1,2,3,0
2b4c306a-779d-403f-b91c-74c277dcf7f7,2,ucoz.com,10000,2,1,21249,43747,50,1,3,6,6,2,2,3,1
62311ffc-f8ec-4ef7-a08d-bc5daea14a4e,0,nih.gov,10000,2,1,21249,21249,46,3,2,3,1,1,1,2,1
f73a416b-9ffb-4d01-b0f4-eac82f691af1,4,ucoz.com,10000,1,1,21249,21249,50,3,2,6,4,2,7,3,1
2db2933f-e4c0-43cd-acb2-fa197ee5f4ad,2,nih.gov,21249,2,1,54996,10000,34,4,1,3,5,1,5,3,1
70764a4d-168a-489d-a5b5-76e0cb55b48d,5,ucoz.com,10000,5,0,21249,77494,46,1,2,6,1,1,4,5,1
8c24958b-e1bb-4acd-b173-8c70e263ef73,0,fastcompany.com,21249,2,0,21249,21249,50,3,2,4,2,1,3,2,0
b0fdf153-3eed-489e-89d9-efdd2be9d842,3,mysql.com,21249,3,0,88743,21249,38,3,2,6,4,1,7,4,1
3ba7c501-f5b0-4049-99bd-fbf2eb74ea2a,1,mysql.com,21249,2,0,10000,88743,50,3,2,6,3,3,5,5,0
f845509e-12e2-4e6f-a690-dd88e7adc584,5,ucoz.com,21249,1,0,21249,10000,38,4,1,6,1,2,2,5,1
3d8554dd-1d58-439c-825d-830d3fcf929d,6,fastcompany.com,10000,1,0,10000,21249,46,1,1,6,4,3,2,4,1
3842b303-7d21-469d-a6e9-b81289d4efa9,5,mysql.com,21249,3,1,66245,54996,50,3,1,3,4,3,4,5,1
7e1f35e6-a22b-49dc-94b2-0002e54a579d,2,nih.gov,10000,5,1,43747,43747,38,3,1,1,4,1,2,5,1
fa1eb883-87a8-4aaf-bf65-5ba1403d4515,2,ucoz.com,10000,5,1,77494,32498,38,5,2,6,2,3,5,3,0
a928549c-aa98-4862-975a-2dadc1114a95,0,fastcompany.com,10000,4,0,66245,10000,50,4,1,5,4,1,5,2,0
222977ee-a315-47b2-93b2-9471d227ac46,2,fastcompany.com,10000,5,0,88743,32498,42,4,2,6,1,2,3,4,1
9483255e-c187-4893-8170-5dc863fceb1c,3,fastcompany.com,21249,1,1,32498,21249,38,5,1,4,2,2,5,3,1
f9a29ce2-5445-422e-9681-c5012b228ec8,6,fastcompany.com,21249,3,0,43747,32498,38,1,1,4,3,2,7,5,1
96e69e9e-f4a8-4ecf-8fab-8b8cd6d580f6,1,mysql.com,21249,2,0,32498,21249,38,1,1,1,1,1,5,4,0
ea087316-5a99-4507-97a5-26931995b170,6,admin.ch,10000,1,1,54996,43747,46,1,2,3,2,2,4,4,1
50720a61-deec-4e31-9dcc-515f8a08970f,3,fastcompany.com,43747,1,1,77494,43747,34,3,2,2,3,3,2,4,1
63cfc21d-17b0-4e30-a683-d69dcd63ed91,1,timesonline.co.uk,21249,4,1,66245,32498,38,4,2,1,2,1,3,5,1
238a0909-9b0f-4946-a919-43f05cc9c730,3,fastcompany.com,10000,1,1,10000,54996,42,6,1,6,4,2,6,3,0
92eea61c-c6d5-4ee2-98dd-1f0695e2527d,6,nih.gov,10000,1,0,77494,32498,42,1,2,4,3,1,3,3,1
71828f16-9bda-4ffa-b9f0-35e7cae62ac4,2,mysql.com,21249,2,1,43747,43747,34,2,2,6,3,1,3,3,1
f092e46f-f344-4ddb-98c1-857a32e507d3,6,nih.gov,21249,5,0,43747,32498,50,0,4,6,3,1,6,4,1
4b8226a6-ad9f-442e-a621-15faa2ffdaf7,1,ucoz.com,43747,1,1,54996,32498,34,3,1,4,5,3,5,5,0
2e50683c-6780-4cdc-86c3-746990dfac06,0,mysql.com,21249,2,1,43747,21249,42,5,1,6,1,1,5,2,0
73bd6753-3677-4f11-803e-2d8b04e7b4b9,2,ucoz.com,21249,4,0,43747,43747,38,4,2,2,2,1,1,5,1
98f88fae-1c83-4b39-846e-68842b10cfe8,2,nih.gov,21249,1,0,77494,10000,46,1,2,3,5,2,7,3,0
a97b8a31-a2bc-4f94-8b09-eff63cb42feb,0,ucoz.com,10000,5,1,10000,32498,42,1,1,1,3,1,2,3,0
95c9b60a-a21b-42e4-95ab-eb3875e6b380,3,fastcompany.com,10000,2,1,21249,66245,38,2,1,5,1,2,4,2,1
da4bb42e-7738-4687-81cb-ba743bff7f6a,0,admin.ch,10000,1,0,43747,66245,46,6,4,2,1,1,2,4,0
7b3ecb7c-0a0c-4b00-89ad-e2f2cd6e0fc4,2,ucoz.com,10000,2,0,88743,43747,42,6,1,3,4,2,4,3,1
dbbb77a7-c774-4a5f-ada8-460edffc4e26,3,fastcompany.com,43747,2,1,10000,32498,34,2,2,5,1,1,3,4,1
9a579a81-9d46-4b68-99cb-181e290d017f,5,ucoz.com,10000,1,0,21249,54996,34,3,1,6,5,1,5,3,0
0b2f7023-197e-45be-bb32-ebaca55fad80,6,mysql.com,10000,5,1,66245,43747,30,2,3,4,2,1,6,4,1
14a2d969-8723-467f-b430-ad59255957a8,0,mysql.com,10000,5,0,66245,21249,38,3,1,6,3,3,6,3,0
5aeabd92-7b48-430c-9ab2-ba87e9f41208,6,admin.ch,21249,2,0,43747,32498,34,3,2,4,1,2,3,5,1
380aeb2c-8e5c-49be-842a-34cf3ac8d844,2,ucoz.com,10000,1,0,77494,10000,46,2,3,3,1,1,3,3,0
bbf71df5-b8f6-4ec8-9639-d27d70e4b848,4,admin.ch,21249,2,1,77494,32498,42,3,1,3,2,1,3,4,1
e36d9bbe-d2af-4b23-a29f-461611b33361,1,nih.gov,21249,2,1,10000,43747,50,1,2,3,5,3,4,3,0
c3e60a20-ac2f-4c49-9a85-f8d4a5e57b39,3,mysql.com,21249,1,1,54996,21249,42,5,1,4,2,2,3,4,0
24b79f99-4944-4515-acaf-edbc2119d624,0,mysql.com,10000,1,1,77494,88743,38,3,3,1,5,2,5,5,0
f653e0b3-7b55-450d-8a88-f006e5aa80f6,5,admin.ch,10000,2,1,21249,66245,50,6,1,3,2,4,4,4,1
75708e7f-0b2f-4790-9f54-6e7dfc080102,3,admin.ch,10000,2,0,66245,54996,34,6,3,5,2,1,4,5,1
83b424e3-8121-457e-8388-9ff3101fbbc8,4,mysql.com,10000,2,0,21249,21249,42,2,3,4,1,1,2,4,1
fa067c09-e75b-4f8f-be2a-f1899aaea768,2,admin.ch,21249,2,1,77494,10000,42,3,2,3,6,2,2,5,1
07d6b2e9-2852-41c6-b95c-b0f410147717,2,nih.gov,10000,2,1,77494,32498,46,5,3,6,5,1,3,5,0
9a42becf-de28-4008-bb15-7edb999d6eae,3,mysql.com,21249,2,1,32498,21249,42,5,1,4,5,1,6,4,1
6fada813-920e-42d6-bebf-b11414ff75a8,2,mysql.com,10000,1,1,32498,21249,42,0,1,6,1,3,2,4,1
2fe3d573-05ec-498a-b008-7f9d21ee0b78,1,mysql.com,10000,4,0,88743,43747,38,3,1,6,2,2,2,4,1
53d86638-d66f-4472-8c6a-a23a7fb4bbab,1,admin.ch,32498,2,0,21249,32498,42,6,2,3,3,2,4,4,0
39154ea2-ec8e-4007-bc01-2e95a36f992d,2,mysql.com,21249,2,0,10000,77494,46,4,1,4,1,1,3,5,1
bb65671c-9d96-4903-a525-b174b80e81a2,0,ucoz.com,21249,5,0,54996,43747,34,2,1,3,1,1,2,5,0
0a06a4da-a524-49b0-870f-e2a8369b36b5,1,ucoz.com,21249,3,1,21249,43747,42,5,2,5,7,1,2,3,1
ed959abf-7281-4ad5-a035-0606c08da749,0,ucoz.com,21249,1,0,88743,10000,42,4,1,5,5,2,3,4,0
95e6bae1-9cc0-4fde-bc97-7e716fd95e7e,4,ucoz.com,21249,2,1,21249,21249,38,3,1,4,3,2,5,4,1
c7f43539-c761-469c-9ec1-270f4bae4dcf,3,fastcompany.com,10000,1,1,43747,32498,50,4,1,3,3,1,2,5,1
6ae7e60a-91c9-473c-a382-de391fa66e78,1,nih.gov,10000,4,1,88743,10000,50,1,2,2,6,1,5,4,0
25eab368-9888-451a-9fcc-9886d1397f16,6,ucoz.com,10000,5,1,10000,43747,38,3,2,4,6,4,5,4,1
9195d43f-17fa-46e6-ad84-33ace612c9df,1,fastcompany.com,21249,4,1,32498,21249,38,2,1,3,3,2,3,5,0
9f3269cb-d3f3-4f85-bcef-d94ea20f1b76,2,fastcompany.com,21249,5,1,54996,32498,34,4,3,2,3,1,4,3,1
8691be05-35cd-4ca7-8845-a33a0dd6db5f,0,ucoz.com,10000,3,1,88743,54996,50,4,3,2,4,3,4,5,1
5dc0ab57-5543-4790-b499-1506b6503680,0,mysql.com,10000,5,1,10000,32498,30,2,3,4,5,1,6,3,1
9fb8adec-4d6c-43e9-9e71-8c6243456ae6,4,ucoz.com,21249,1,1,88743,32498,34,3,1,4,4,3,2,4,1
6107ddbb-02c3-4a85-9e7c-f0569f7f16ac,3,fastcompany.com,21249,2,1,77494,66245,42,0,1,6,2,1,4,5,1
5f67ffe4-20f7-4443-a6c4-3e2228b835d7,0,mysql.com,32498,2,0,77494,88743,42,6,3,6,6,2,5,2,0
6763029c-4a91-4379-9f83-bb7d241820cc,6,nih.gov,21249,3,1,54996,32498,46,4,3,3,4,1,3,3,1
6c9d291c-8fbf-48cf-abe5-822aba27ddfa,3,timesonline.co.uk,10000,4,0,54996,66245,42,1,2,3,4,1,2,5,1
c1dc056b-197d-4a47-975b-84ad327495c7,2,timesonline.co.uk,10000,5,1,88743,43747,38,0,1,3,2,3,5,2,0
489c08b1-1311-4e00-9d7f-3c855af2bab9,2,ucoz.com,32498,1,1,10000,43747,50,2,1,5,4,1,3,3,0
4c9114ee-e508-40ab-8754-2f31458b0426,4,fastcompany.com,10000,4,1,77494,43747,50,2,3,6,4,2,3,5,1
c7ae5cf0-a732-49f9-978f-9d08c26f89d7,1,mysql.com,10000,5,0,77494,21249,42,0,2,5,5,4,3,5,0
16fe4cfb-7afc-42b7-9cbf-575fc5ccdbbb,6,nih.gov,21249,5,1,88743,43747,50,5,2,2,3,1,5,5,1
97b215e3-41d0-4006-b939-9e0e187dc26c,4,admin.ch,10000,5,1,10000,32498,34,0,3,4,4,1,2,4,1
88870096-556a-4eef-989c-99f397867cef,5,mysql.com,21249,4,1,77494,10000,42,3,3,4,4,3,4,3,0
78579e05-12e6-41cb-9c6f-88eca458ed9d,0,ucoz.com,32498,3,0,21249,43747,46,5,1,3,4,1,2,5,0
af67a60a-d19e-4871-9e70-bef481ba546e,1,fastcompany.com,21249,5,0,88743,43747,42,2,3,1,3,1,3,5,0
8c590451-f20a-40de-b2ef-81cd6d2345d3,0,mysql.com,10000,1,0,10000,43747,42,1,3,6,1,2,7,5,0
f6940443-da12-471f-bdd2-c0f8159a9813,6,nih.gov,32498,3,1,43747,77494,38,3,2,4,3,4,1,3,1
976c0541-24f7-4430-a149-086240efb615,6,admin.ch,10000,3,0,43747,43747,38,1,3,6,6,1,7,5,1
7e20172c-0a1e-4c74-a3fa-4a7d41800c0a,4,nih.gov,10000,4,0,32498,43747,42,5,2,3,6,1,6,5,0
aa921819-a9c5-4ef0-b322-0dfbfa7017d6,0,ucoz.com,21249,1,1,43747,21249,38,3,2,1,4,1,5,1,0
82b675c1-0e00-4883-809b-f58a7cddb96d,6,ucoz.com,10000,1,1,88743,32498,30,4,2,5,2,2,5,3,1
facb2645-c5dd-4773-89d8-cec485076d7f,6,fastcompany.com,21249,2,1,54996,21249,42,4,3,3,3,2,3,4,1
3be58d99-b5f7-491b-ae1e-48c891488944,6,timesonline.co.uk,10000,1,0,66245,10000,34,3,3,4,1,1,3,5,1
69ccce0a-31ca-4df7-97c2-c04baaaa2992,1,fastcompany.com,10000,1,0,10000,43747,38,1,1,6,1,2,4,2,0
ab51de3a-a721-4576-9619-6eeaa522ab27,0,fastcompany.com,10000,4,1,21249,32498,38,1,3,6,4,2,3,5,0
0c7e9ca0-8d2f-40f7-808b-9d1a70b7b534,2,mysql.com,21249,3,1,88743,54996,34,1,2,4,3,1,2,5,1
38fae326-7af3-4899-ac43-bf148082dcf7,1,mysql.com,10000,1,1,10000,88743,46,5,3,3,6,1,4,3,0
470acdb0-88fd-4d9c-bc85-bc251e7f4232,4,fastcompany.com,21249,4,0,10000,88743,46,1,4,6,2,3,5,4,1
495d4d6a-cd90-409b-80c5-63b8667d8efd,3,mysql.com,21249,5,0,21249,66245,38,4,3,3,5,1,2,5,1
f5368e99-6ce1-45dc-b683-4ee5057684e0,1,fastcompany.com,21249,1,1,77494,32498,34,6,1,1,2,1,5,5,0
dadca6da-0596-465c-b7a6-196d41fd71d8,4,mysql.com,10000,1,1,77494,32498,34,3,2,5,4,2,3,3,1
a89005c9-a7c0-45ef-892c-20e3a6e90057,2,mysql.com,21249,2,1,32498,32498,38,0,1,4,4,3,2,5,0
c072f04b-88fd-43ad-b073-34a96d560214,1,admin.ch,10000,2,1,32498,21249,42,1,1,2,3,4,1,5,0
2c50f487-6ea1-4ff8-8e18-e837ceafca90,0,timesonline.co.uk,21249,1,1,66245,77494,30,2,3,4,3,1,3,3,1
90f965b7-3453-4740-8422-5055d05f781a,6,mysql.com,21249,5,1,43747,32498,46,0,3,6,3,1,3,3,1
2fb9c32f-03df-42ff-9a65-1dafc86e80c1,6,ucoz.com,10000,5,1,43747,32498,38,0,1,5,4,2,7,4,1
4edcdd56-75fb-40c9-a6f5-69d049aeffe0,6,nih.gov,21249,2,0,66245,32498,46,2,2,4,5,1,5,5,1
af4a73f1-262b-4281-a74f-7193d1193887,2,mysql.com,10000,2,0,66245,10000,42,2,1,2,4,1,7,3,1
00ff41cc-4c0a-4825-b7b8-699c9e64dec9,2,admin.ch,10000,5,0,32498,21249,38,5,2,2,2,3,3,2,0
9da52cf7-e703-471c-9988-094f29ce8b94,2,fastcompany.com,10000,2,0,77494,32498,38,2,2,4,4,1,5,5,1
e9951c29-5b17-43a7-b913-96e575231305,4,ucoz.com,10000,3,0,54996,88743,42,5,2,4,2,6,2,1,1
b3ee36d9-33ba-42b8-968f-7f6d1b84374f,1,mysql.com,10000,2,0,54996,32498,38,1,4,2,4,1,2,3,1
14fc813f-2523-4010-9a71-405430dcbd28,3,fastcompany.com,21249,4,1,88743,32498,38,0,3,6,5,1,6,5,1
46334bcf-25ae-4ab2-ac41-c691e80ee6e3,1,mysql.com,32498,3,0,21249,32498,30,3,2,3,2,1,7,5,1
479de714-3d54-4fc4-866d-30215592f5ee,4,ucoz.com,21249,1,1,10000,43747,30,1,6,4,3,1,2,4,0
f7362a85-d4a7-43e4-9927-6e67d7be3759,1,fastcompany.com,10000,1,1,54996,32498,42,1,2,6,6,1,4,3,1
e4b5eb48-eb4d-4499-9300-083bd5a6a310,5,fastcompany.com,32498,3,0,43747,88743,42,2,4,6,2,3,2,3,1
e5de64cd-71d1-474e-8be1-c70e6e1583bd,1,ucoz.com,21249,5,0,66245,54996,34,2,1,4,7,1,4,5,1
1dfa73ac-5866-473c-87af-378e0551cecb,4,fastcompany.com,32498,5,1,66245,32498,30,4,1,2,2,3,4,2,1
e117ce2f-85da-4394-b709-359478707647,1,admin.ch,10000,5,0,21249,54996,42,6,1,2,4,2,3,3,1
f7f48071-e898-40f0-92f5-4f7bfd198860,0,timesonline.co.uk,10000,1,0,77494,43747,38,2,2,2,4,2,4,3,0
da02003c-9209-4678-96d6-2de88a5d231f,5,mysql.com,21249,1,0,88743,43747,34,1,3,6,6,2,5,5,1
fe3e564a-5995-4adb-ae08-9419a7ef2c23,1,ucoz.com,10000,1,1,21249,21249,46,3,1,3,5,3,4,4,0
e1615167-34d4-4a2f-a2f1-2bf0129e9a0b,3,admin.ch,10000,1,1,21249,66245,50,1,1,4,4,2,4,5,0
bd2ea8e6-e87d-48cd-95c0-e43c063c5c92,3,fastcompany.com,32498,1,0,54996,32498,42,6,2,3,4,1,6,5,1
7239450c-fc0f-4e36-bd89-0b693e6f8203,2,timesonline.co.uk,10000,3,1,32498,32498,34,5,3,3,3,3,4,5,1
915fcb30-865a-4a45-b8a0-ed52153abbdd,4,admin.ch,10000,2,0,21249,21249,38,1,1,2,3,3,4,3,1
308ad225-3048-41bc-84de-c7e751266822,1,mysql.com,66245,1,0,21249,43747,38,1,2,6,4,1,6,5,1
202b43c6-7065-4d88-a1bd-e26b3a59b29a,1,ucoz.com,10000,3,1,88743,43747,34,4,2,2,4,2,2,2,1
6957a703-fe29-4ecd-bfc6-6bbe539bb0e0,5,nih.gov,10000,3,1,32498,66245,34,1,2,5,3,2,3,3,1
38c7cff6-54dc-4902-a5ca-727cead651cd,5,nih.gov,21249,4,1,32498,21249,42,1,1,2,3,2,1,3,1
