customer_id,current_linkedin_activity,email_domain,linkedin_skill_code,mentor_program_involvement,negative_review_in_past_5_years,recruiting_location_code,recruiting_method_code,weekly_consumption,years_of_membership,survey_attitude_towards_company,survey_attitude_towards_product_features,survey_attitude_towards_performance,survey_attitude_towards_usability,survey_attitude_towards_product_quality,survey_attitude_towards_customer_service
317cdd52-9e77-4ea4-ae8e-2cf48173b48e,4,ucoz.com,21249,1,1,32498,43747,42,1,1,5,4,2,7,2
38759f06-fdea-4ec1-9dd6-06cff8cd15c2,3,nih.gov,10000,1,1,10000,21249,42,3,3,2,2,1,5,5
d19b9f2e-4526-4916-a7e9-bb6a24522feb,3,nih.gov,32498,4,1,54996,32498,50,4,2,6,1,1,2,5
c55deecc-9ebb-48cc-bc21-1882a0c68e69,3,ucoz.com,10000,4,0,88743,21249,38,4,1,5,6,4,3,1
e4ed4a50-aab8-4ee9-9872-a06aa98d276e,1,fastcompany.com,10000,3,1,10000,21249,38,5,3,4,2,2,6,3
bcef2645-8846-422d-b796-2193c882ee2f,0,ucoz.com,21249,2,1,43747,43747,34,4,1,6,3,2,5,5
ae6ad545-2324-43ce-ba5e-a63032fc2f90,6,nih.gov,21249,5,0,88743,43747,50,2,3,6,1,1,4,3
7558f073-bb90-4f83-b476-cf1eb3866b6a,4,ucoz.com,43747,1,0,88743,88743,42,4,2,4,4,1,4,5
76a6aa63-410d-41fe-a6ac-8e70c11946f3,0,admin.ch,10000,3,0,88743,77494,42,1,2,6,6,2,3,4
67ea3dca-9721-4a0d-864c-0d6faf9f179c,2,admin.ch,10000,5,0,21249,66245,46,1,2,2,2,4,5,3
45d6f6fb-cfca-4475-bc2d-55cb248ae074,1,ucoz.com,10000,4,1,54996,66245,42,2,2,2,2,1,4,1
42bac211-50d1-4521-bc38-567a5dde8e5e,6,mysql.com,10000,3,1,43747,32498,34,5,1,4,5,2,3,3
e88111ab-3fef-4275-ac3c-97eedc116f48,4,admin.ch,10000,2,0,10000,66245,46,0,1,6,3,2,6,3
39be086d-2890-4c69-8207-f891a588351b,1,mysql.com,10000,5,0,54996,32498,42,3,2,6,1,3,5,5
500b0ffc-ed38-4c8b-a3c4-15c382bc12d9,2,nih.gov,10000,1,1,66245,21249,38,1,1,5,4,1,2,2
d82e7b6b-e68e-49cf-b66c-84603c28c6e7,2,ucoz.com,21249,2,1,10000,21249,50,4,3,3,2,1,3,5
07cd563a-5c80-482e-9d0f-f061c2d8454e,3,mysql.com,21249,2,0,66245,43747,38,2,1,6,2,1,2,3
f35e8e82-86fb-4302-a04d-7a8122ef12a5,4,timesonline.co.uk,21249,2,0,32498,32498,34,3,3,3,2,1,5,5
41c652a5-bd1d-4c72-8d3d-f26115850255,5,fastcompany.com,43747,1,1,54996,10000,42,6,2,4,5,1,4,5
45e5c4b7-3f36-4604-82c6-3f4d0d86ebba,4,mysql.com,10000,5,0,32498,43747,34,1,1,6,5,1,1,5
2b64f56a-d1f1-4491-bf32-c63c0707cdef,1,mysql.com,10000,5,1,66245,10000,46,2,2,6,4,1,6,3
a508a816-577e-4b6f-a594-69c48bb3259d,4,fastcompany.com,21249,1,0,77494,32498,46,2,4,2,2,2,1,2
8e27b67e-0401-4b69-907f-79533c105671,3,admin.ch,10000,1,0,21249,10000,42,1,2,4,2,1,5,5
ae88d9e4-53f0-4a11-9a77-12f89b009e1c,1,ucoz.com,32498,2,0,21249,10000,46,2,1,3,1,3,3,4
9b6a7326-6dce-4335-95a7-52f817a0ed8d,3,fastcompany.com,32498,2,0,32498,21249,34,3,2,4,1,2,4,5
95ed3f9c-1176-4656-8bce-bc5a5ec99388,2,timesonline.co.uk,21249,5,0,77494,88743,34,4,1,6,3,2,3,4
38c64c5d-e1bf-4f9a-944c-048a9c410eb4,4,timesonline.co.uk,21249,1,0,21249,21249,34,1,2,1,2,3,4,4
b7d0f959-49eb-4b69-b1d3-787e45584107,3,fastcompany.com,21249,1,0,10000,43747,38,6,1,2,2,3,7,4
0d24e00b-8c4a-4ad4-8a9f-d7e41804a08f,3,fastcompany.com,10000,1,0,43747,43747,38,5,2,6,3,1,4,2
ebca6383-5d2f-48aa-823e-9ad8d26032fc,2,mysql.com,43747,1,0,10000,32498,38,0,1,2,2,3,5,5
5f9fedc6-e632-4469-8343-0a0b6aa948e5,2,fastcompany.com,10000,1,0,88743,32498,38,0,1,6,4,2,5,4
ad2e7aa1-bca1-4587-a946-d6c56e51a52d,4,nih.gov,10000,4,0,54996,32498,42,2,4,5,2,2,6,5
afdaa884-36ee-4052-ae90-5df27a413773,5,fastcompany.com,10000,3,1,21249,43747,46,2,1,6,3,1,3,3
9733bed3-b663-42b3-9705-7c839099be3f,0,fastcompany.com,10000,2,0,88743,54996,30,3,1,3,6,1,4,3
ff0d7881-c57b-4f07-8703-dfed90a85bb5,2,mysql.com,21249,5,1,21249,43747,34,1,1,4,2,2,4,4
7c92fd99-7bbf-46e6-9074-7a6b20157f67,4,timesonline.co.uk,10000,1,1,10000,32498,34,5,1,1,1,1,4,5
8ccd2cde-5376-476a-95f8-13fc8cd6948b,2,admin.ch,10000,1,1,77494,43747,38,5,1,3,4,2,7,5
b0a10eb5-290c-434f-8abc-4f3184088e01,4,timesonline.co.uk,10000,5,0,88743,32498,38,4,1,2,3,2,5,5
29e03813-392a-4e35-b857-120274e7ad62,5,ucoz.com,21249,1,0,43747,43747,34,2,1,6,6,1,5,5
edce0e0b-9e91-4217-9cb6-bb3d29eb1b68,4,mysql.com,10000,3,1,77494,32498,38,2,1,6,3,1,4,2
a847cf79-956d-4024-84b5-4909c85db16c,5,fastcompany.com,10000,3,1,43747,32498,38,6,2,4,1,2,4,5
f587780d-a965-493f-beb9-946007c892c2,2,nih.gov,21249,1,1,10000,43747,42,6,2,5,6,2,7,5
25ff4c89-f282-4df7-8b34-ec8e92065f7d,2,ucoz.com,10000,3,1,66245,54996,42,3,1,3,3,2,4,2
fcac9767-ac4c-4d11-9f69-17b7092c32fc,4,timesonline.co.uk,21249,5,0,66245,54996,30,4,4,3,2,1,3,3
4e73d354-bf8c-4724-8dc1-8ee0978c98b6,1,nih.gov,10000,2,1,66245,21249,50,0,1,6,3,1,5,3
2df0810b-a8a0-4127-b586-c5efc1168860,2,mysql.com,21249,2,0,21249,32498,38,6,2,4,3,2,3,5
191cc77a-9637-41c7-8402-2cac43e03e8d,2,fastcompany.com,32498,1,0,54996,66245,38,4,1,4,1,3,2,3
f50c5476-dca9-4e56-b455-b11a4cf132c0,1,ucoz.com,54996,2,0,21249,43747,34,6,2,6,3,1,6,5
8e586242-5c55-4e00-8cee-665569fd68d5,4,ucoz.com,10000,2,1,10000,21249,38,3,1,5,4,1,3,4
922ab4c9-aece-43ed-b216-e743fb320d57,2,mysql.com,10000,5,1,43747,77494,42,1,2,5,6,1,4,1
fa5c6e0f-f9b3-49b8-9eec-f6083246c545,6,ucoz.com,10000,2,0,32498,21249,42,2,1,5,3,1,7,2
c761053e-d4a4-4799-8544-2d912ab0b0e1,2,mysql.com,21249,5,1,54996,43747,42,4,3,6,4,2,3,3
4f97d08b-4b7b-494f-84fe-6654663dfe86,3,mysql.com,32498,2,1,88743,43747,50,6,1,3,5,2,5,4
80ff1980-3dd6-41aa-b434-83ab4885674a,3,timesonline.co.uk,32498,4,1,10000,54996,50,2,2,6,4,1,4,1
5f75f1c5-987a-46a4-a02b-454eaf1a60fa,3,fastcompany.com,10000,4,1,88743,10000,42,6,3,5,2,2,6,3
ca11c8c3-f86a-49df-8fdf-dcb945867cad,4,fastcompany.com,10000,1,1,10000,32498,42,6,2,2,2,1,5,3
100c9ca1-d2f9-439e-9f81-aaade6e93438,2,fastcompany.com,10000,2,1,10000,54996,38,0,1,5,4,2,3,5
3b38dfac-3b64-4a6b-a052-bdf526a6c78f,1,admin.ch,43747,2,1,88743,32498,38,2,3,5,2,1,3,2
f350898a-e9ee-4e6e-b98b-9a3ee8659ffc,4,admin.ch,10000,1,1,66245,88743,34,5,2,5,1,2,5,3
581a97da-ff9d-41bc-b994-3c138e9ee968,5,mysql.com,10000,1,0,77494,21249,38,1,1,5,4,2,7,3
8d1ff34b-d856-4337-8955-a7da8451359c,0,timesonline.co.uk,10000,2,0,10000,54996,46,6,5,3,2,3,7,4
94021506-df56-4590-819b-826b8f274f0f,2,timesonline.co.uk,21249,4,1,66245,77494,30,1,2,4,4,1,4,5
8efe8db6-3d7d-4ae3-8fc2-39c5dcd02292,1,fastcompany.com,10000,2,0,21249,54996,46,1,3,3,1,3,7,5
f2225e0f-e437-4aab-97fd-4ff75cefbd41,6,fastcompany.com,10000,1,1,88743,10000,30,0,2,2,3,3,4,2
649e8911-e23b-4af9-a9de-eddacb6cb5fd,1,admin.ch,10000,4,0,21249,21249,38,4,4,2,3,1,2,2
f37c3a8a-b6ec-44b2-9beb-4961fa25ca15,0,ucoz.com,10000,1,1,32498,10000,42,6,1,5,5,1,2,5
95c3f975-c70b-4260-b495-3b4baf0150f4,0,mysql.com,32498,4,0,43747,10000,42,3,3,6,4,2,1,2
187ab223-4eff-4e7c-8557-c3722fff1361,2,nih.gov,32498,4,1,21249,43747,34,4,3,2,6,2,4,3
4ec02827-e1f7-4638-8d6b-a395b0336b00,0,admin.ch,10000,1,0,21249,54996,38,5,1,4,3,4,5,4
50509af3-47a8-4fd2-acbe-02d7dff93bfe,4,timesonline.co.uk,10000,1,1,66245,43747,38,1,2,3,4,2,5,5
26300a8b-75ce-4463-9d31-3140cb5ab61b,2,nih.gov,32498,4,0,43747,32498,34,0,2,6,4,5,2,5
a797b3fa-828c-41e1-a7c1-2020225b8de7,2,mysql.com,32498,5,1,43747,43747,38,2,2,3,3,2,4,3
2c7c558f-5918-4a00-a237-2f705395e612,6,admin.ch,10000,2,1,77494,10000,50,3,2,6,3,3,4,1
eee2d9d4-3caf-4848-93ed-664c2ba17899,5,fastcompany.com,54996,1,0,10000,10000,38,2,2,4,3,2,1,3
d011deeb-5fd6-4282-a022-45adce4d7d74,3,admin.ch,21249,5,1,77494,43747,34,2,1,3,3,1,2,5
b4c83706-2af5-401c-bc24-b91b4c656354,3,mysql.com,10000,1,1,88743,10000,38,4,3,4,2,2,3,5
41ff5919-d791-49ee-a074-f0448c5c0a70,1,ucoz.com,21249,2,0,21249,32498,42,3,3,3,5,4,7,5
fb798a3f-c0b7-47c0-836f-4ee386bb9c0e,1,ucoz.com,10000,2,0,43747,32498,38,2,2,1,2,1,6,4
84385f26-fb63-4579-9a06-7e4f0d2c61d8,2,fastcompany.com,10000,5,1,88743,32498,38,3,2,4,2,2,1,5
6d09183f-86d6-4850-b023-affb3666d79d,5,ucoz.com,10000,1,1,21249,88743,38,5,1,6,2,2,3,3
bac88a9a-04e8-4b10-8983-ac01503b3de9,6,mysql.com,10000,1,0,32498,54996,42,4,1,6,3,1,4,5
bc6c990c-3178-4407-89ab-8c7656508fa7,4,fastcompany.com,21249,5,0,10000,66245,34,2,2,2,6,1,5,2
08ed2d92-f961-446b-9ee2-f943187793e1,2,timesonline.co.uk,10000,5,1,66245,43747,38,5,2,6,1,3,3,5
e4453da7-4b1b-4c39-8452-2b5ed4425684,2,mysql.com,10000,3,0,21249,10000,42,3,1,4,1,1,7,2
c914769c-ce25-4af7-833c-e8e650913061,5,mysql.com,21249,1,1,66245,10000,42,6,2,4,4,3,4,2
40d90167-7f91-4f4b-b356-94e0b35953e4,2,ucoz.com,10000,3,0,21249,43747,38,2,1,3,2,2,6,3
ba6c28a7-c6ed-4db8-81a5-92b327524a59,5,mysql.com,21249,3,1,10000,32498,42,5,4,6,3,2,2,5
6f3fd539-181e-431c-bd0d-50e9245083db,2,fastcompany.com,21249,4,0,88743,43747,42,1,2,6,4,1,2,5
34f0dd07-5265-433c-ac65-e5fdb5746faa,2,admin.ch,32498,2,1,32498,43747,42,2,1,5,2,3,4,2
42c592d0-9df0-4b97-bde4-529d5a6708f1,3,nih.gov,10000,2,0,77494,43747,38,3,4,6,4,3,6,3
46a1f541-d56c-447f-9e4f-4ac1f028fd4e,6,mysql.com,32498,5,0,43747,66245,50,2,3,6,3,1,5,4
8ed5e02d-b679-4ea5-beb7-2d0cc9c5dde5,6,mysql.com,10000,5,1,32498,21249,38,0,2,6,3,3,6,2
f2174608-ac19-4180-a3e8-053ae2e08b4f,2,ucoz.com,32498,2,1,54996,32498,46,2,1,5,1,1,2,3
5e54b0d7-e6b4-4c64-a3bf-54e98766c432,3,mysql.com,21249,5,1,88743,43747,38,5,1,4,5,4,5,4
87011041-a342-46dd-a774-4264988ced08,6,fastcompany.com,10000,4,0,88743,32498,50,4,2,5,4,2,3,5
0bc7fdec-c1d0-4b2d-9836-a90d86a56869,3,timesonline.co.uk,21249,2,1,54996,43747,50,0,3,5,1,2,6,4
7a9693a9-e5a1-4967-b0d9-bcedac56b996,1,timesonline.co.uk,10000,2,0,32498,32498,50,6,3,6,4,2,3,2
6b01ae89-6fc7-4c3b-9060-1b28c39ced6b,6,timesonline.co.uk,10000,2,0,43747,43747,34,3,1,3,4,2,4,2
075baf96-788f-49f0-bd61-b3d37668bb15,3,ucoz.com,10000,1,0,43747,32498,38,2,2,5,5,3,7,1
d0e542ae-19df-4820-90a2-71527148c530,2,mysql.com,43747,2,1,10000,43747,38,4,1,5,5,2,3,5
0d39284e-6edd-47fd-808f-31f0712b45e8,3,fastcompany.com,21249,1,0,10000,88743,38,1,2,6,7,3,4,4
81b1cf96-2f6e-492b-b3f3-172ee85658fc,3,nih.gov,10000,1,1,54996,43747,38,1,2,5,5,2,3,2
e5856d07-1314-4079-a1f7-3fb4d89f005d,3,ucoz.com,10000,1,1,66245,43747,38,3,2,5,3,1,5,4
21e3cada-1c93-4242-9f35-318fc629753c,6,mysql.com,21249,1,1,43747,10000,38,3,1,4,3,2,5,5
02ebf519-3590-41e0-887e-64e0f7815f01,2,fastcompany.com,21249,1,1,21249,43747,34,3,1,2,5,2,3,5
5283bd85-c7fb-404d-a994-8ae8ca847563,3,admin.ch,21249,2,0,43747,21249,30,5,2,4,2,1,3,1
73caf578-e8f5-4622-b251-e9819304c82f,2,fastcompany.com,10000,4,1,66245,54996,42,4,2,4,2,1,3,5
c24094e3-b578-41df-b5a2-5edb5ba0899a,4,admin.ch,10000,2,0,54996,43747,46,2,2,2,4,3,5,3
176eae1c-4a94-4a30-9c57-75e9c8071d78,1,admin.ch,10000,2,1,10000,88743,34,3,2,4,7,2,5,5
df109e84-fd7e-44c7-a6d7-05739c268896,4,fastcompany.com,10000,1,0,32498,21249,50,6,1,5,4,2,7,4
5b4a3f18-5fd3-4359-ad33-578172e49e10,2,admin.ch,21249,1,1,10000,43747,46,1,3,3,3,3,7,3
a6f895e9-2dbb-4c0f-9d25-9f8b83ab6182,6,fastcompany.com,10000,2,0,77494,54996,38,5,2,2,1,2,7,2
9ecf2a55-4238-4e8c-a947-e9b7d1b5eded,2,fastcompany.com,21249,1,1,32498,54996,34,3,4,6,4,1,7,5
70bef4de-1a23-4408-b5d9-3873676b0040,4,fastcompany.com,10000,3,0,43747,21249,46,2,2,4,2,1,4,5
697a78a9-e89c-4a46-9df3-d506b3bf495d,1,fastcompany.com,10000,1,0,43747,10000,42,5,1,2,3,2,3,3
2be1b837-e86b-432d-bac0-2dd36862fcb6,2,nih.gov,21249,4,0,32498,10000,50,3,1,6,3,2,2,4
f9c0c577-3ce1-4f5c-9c48-0cae1578716e,4,admin.ch,21249,1,1,21249,32498,38,3,4,5,1,4,2,3
c25e3a2f-ea7a-4b39-afdb-9dade82210b4,1,mysql.com,21249,2,0,54996,66245,30,6,1,2,2,1,5,1
ecab4c44-9daa-43f7-8f79-faf58e97f649,4,admin.ch,10000,1,0,32498,43747,46,6,2,2,5,3,3,5
2305f3ac-4222-4c74-b158-1c38f423b89b,1,mysql.com,21249,5,1,32498,54996,42,2,3,6,5,2,3,5
880d19b6-b356-48f0-b1c7-8b93ffb8b03b,4,mysql.com,21249,1,0,66245,54996,38,6,1,4,1,3,4,5
46161d6f-0532-4d6b-9c67-a6367bee0549,5,nih.gov,32498,3,1,21249,10000,42,4,5,2,4,2,4,5
696064a1-78ed-4117-8a30-342d6b1acbff,3,fastcompany.com,10000,1,1,66245,32498,34,2,3,6,2,2,4,3
390159ac-fb55-484f-8b32-39b4b802cc6c,2,mysql.com,21249,1,1,21249,21249,38,1,4,6,3,3,4,3
41a69801-9db1-4648-a969-6ed0060912e8,6,ucoz.com,21249,1,0,21249,54996,38,6,1,3,5,2,5,5
e440a604-4876-4853-8cce-7f58ba90b1a9,2,nih.gov,21249,2,0,88743,54996,38,2,1,5,5,1,5,2
bb9574ba-b7b1-4b03-8eac-aace3b3287e0,4,ucoz.com,10000,5,1,54996,32498,38,1,2,6,2,2,6,3
4786a25b-1dfe-419a-b89d-1dcac8dfeaeb,5,ucoz.com,21249,2,1,21249,32498,38,2,2,3,2,1,4,3
69a40c99-0208-40d7-a7e5-399ec55883c2,4,mysql.com,21249,1,0,77494,10000,38,5,2,3,4,2,4,4
6f53f848-c903-4503-a763-e67fdb19d74f,2,ucoz.com,10000,1,1,21249,10000,46,1,3,3,4,1,3,3
23cbd6be-8783-4d21-b8ff-a2b9954feba7,2,admin.ch,10000,5,1,88743,21249,30,3,2,4,6,2,5,5
e4e13617-375d-4ea5-a75f-e087ebfc8f69,0,fastcompany.com,21249,1,1,21249,21249,50,3,3,3,3,1,6,3
748c38ef-a6cf-42e8-b326-a3d7a536ecd6,1,admin.ch,21249,3,1,88743,66245,34,6,1,3,2,2,6,5
98da8dc4-9cc5-4273-9384-7e955ce686b3,1,nih.gov,21249,1,1,88743,10000,38,2,1,3,3,3,3,5
38bbf8d6-4c14-4d47-9191-62bf71c99db1,6,admin.ch,10000,5,0,43747,43747,38,1,3,4,5,2,5,1
8d39c8cd-a72b-4f7b-96ba-afc65c67ce44,3,mysql.com,21249,1,0,88743,43747,50,6,2,2,3,1,4,5
0cfdee9e-0852-4963-9de2-10741f3f9b9c,2,admin.ch,21249,1,1,88743,32498,34,6,2,2,3,2,5,5
e32f7c29-ecf3-4be7-87dc-006189b90eb4,1,nih.gov,21249,1,0,66245,43747,42,2,1,6,2,1,6,2
c4ab847c-9e89-4727-8b33-48ad9862d2ad,5,fastcompany.com,10000,1,1,32498,32498,30,2,2,3,2,1,4,3
ead55bd5-61aa-4482-a455-f33de11d2145,2,mysql.com,10000,2,1,43747,32498,42,4,2,3,2,3,5,4
41ce24e0-b95d-481a-b878-265eb8343668,1,nih.gov,21249,1,1,32498,43747,46,2,2,2,5,1,6,5
b52acfe2-f250-409e-98e2-f04807e68cd0,6,timesonline.co.uk,10000,1,1,21249,32498,42,4,4,2,3,1,5,1
db7b5adb-fd56-4e2a-8366-45e885766264,3,mysql.com,10000,1,1,88743,21249,42,3,1,3,4,1,3,2
cff177e3-d444-46b7-a3ce-6c7fffe5a382,2,nih.gov,21249,1,1,66245,32498,38,1,1,2,2,1,2,5
0dfb16ea-c826-4dc9-a0ae-0cd64ac5de87,3,nih.gov,10000,2,0,10000,66245,46,1,1,6,1,3,3,4
561eeb67-b3b4-4d25-bb9d-63cb90b5ddcb,2,nih.gov,10000,1,0,10000,21249,38,1,2,3,5,1,5,2
8384b109-0cd0-4b45-bbec-091dc0d3e72d,5,mysql.com,10000,2,1,66245,43747,38,1,2,4,4,1,5,4
ab1e24db-5416-4c6a-9e9b-2d6527daebb3,3,admin.ch,10000,3,0,32498,21249,42,3,2,5,3,2,5,1
b8be4162-c347-4abe-94f8-f083c1c92c05,1,ucoz.com,10000,2,1,54996,32498,50,4,2,3,5,3,7,5
8eb4ad23-e99f-48b3-97fb-6477d374bd02,2,ucoz.com,21249,1,0,77494,32498,30,5,3,2,1,2,5,3
47379669-ff06-4312-9520-d1d18ee33abe,2,mysql.com,21249,1,1,66245,32498,46,2,2,2,3,1,3,3
86a32fcb-336e-4f5b-8e19-d479e1fa45d3,3,ucoz.com,21249,2,0,66245,21249,38,6,2,5,5,3,6,5
cd2eb410-d216-416e-8a9d-0d005a4fe8f5,1,admin.ch,10000,1,1,66245,66245,30,5,2,6,5,1,3,5
edac7433-e84c-4888-89c4-ecf3feeb41e1,6,admin.ch,10000,2,0,32498,21249,38,3,1,3,3,2,5,3
35d382ad-2388-4c58-90e8-b5b942a9b5de,3,admin.ch,21249,2,1,10000,32498,38,3,5,5,3,3,7,4
f08aa0bd-2d2a-4221-bd36-0ba51942792f,6,mysql.com,21249,1,0,43747,88743,46,0,3,6,7,4,3,4
5dc08130-c351-4bfd-8d6d-2bb538b9cba3,0,mysql.com,21249,4,1,10000,54996,34,5,4,4,5,2,3,5
5fbf663e-cb61-4c21-93e6-ee1eadd7d986,2,ucoz.com,21249,2,0,54996,66245,50,6,2,4,4,1,4,5
51137d24-8b4c-49e7-9c33-7cba20f9ec37,6,timesonline.co.uk,10000,1,0,10000,54996,50,4,1,6,2,1,7,3
1e11d659-c841-466a-a93f-0e11bb2e0c42,2,fastcompany.com,10000,3,1,32498,32498,34,2,1,6,4,2,3,4
349003ab-500d-4602-b30b-28939e4c29b3,5,mysql.com,10000,2,1,66245,32498,34,2,1,4,2,1,4,5
deca9cd1-f5be-4851-8219-421652abe629,5,fastcompany.com,10000,2,0,32498,54996,38,4,3,2,1,3,4,5
c5398249-decc-45c4-81a6-7d12d864146e,2,timesonline.co.uk,32498,5,1,21249,43747,38,3,3,5,2,6,4,4
6f4d5bec-f349-4928-b34b-e704aee6e7f3,3,fastcompany.com,10000,2,0,43747,10000,30,4,1,6,4,3,3,4
759adebb-a56c-4f7c-8479-fb4abb7586bc,1,mysql.com,10000,1,1,88743,21249,38,1,1,3,5,3,5,2
0f78d8c0-25d6-414f-8d1c-bef9c7c08654,4,admin.ch,21249,2,0,88743,43747,50,3,2,2,2,1,6,4
cfa30453-676d-414d-bc9f-e7547a5b4427,2,timesonline.co.uk,10000,1,0,66245,32498,38,3,1,4,3,1,3,4
b145c33d-0f49-4263-80df-afca17145e19,1,ucoz.com,10000,5,1,32498,54996,46,2,1,2,3,3,3,4
738eecd4-fc5e-417e-8a3a-48cf5b904564,5,nih.gov,10000,1,1,43747,66245,50,2,1,6,6,4,7,3
d9840da3-db50-422d-8547-223e48d5428d,3,nih.gov,10000,5,0,54996,43747,38,5,1,6,1,2,4,2
b312e581-bf68-4b97-b79a-3a599408056a,2,fastcompany.com,32498,1,0,88743,32498,46,4,1,2,3,2,5,3
0eca438f-ae19-4a56-bdcd-e4eab2f2bcd1,2,ucoz.com,10000,1,1,10000,10000,34,6,3,6,5,3,3,5
4d868a4c-9668-4dde-b09b-d15227d98a55,5,ucoz.com,10000,2,1,54996,54996,42,5,1,6,3,3,6,5
c9fc94b6-e918-4b24-9030-b0d28447a586,4,mysql.com,10000,1,1,88743,32498,38,0,2,3,5,3,5,3
7b7c8bd6-14d2-46e3-8793-0b216aa01f46,6,fastcompany.com,10000,2,1,10000,66245,46,3,3,5,2,1,4,3
9438d624-e67b-49f8-9a01-81a47a387464,1,mysql.com,10000,3,0,32498,10000,38,1,4,2,2,1,5,5
7baa376c-a6a6-4a83-9d7a-9085c1dac11d,3,admin.ch,10000,1,0,43747,77494,38,3,2,5,5,1,2,4
fe4c1007-ece3-4789-bab9-bd5f4084243f,2,ucoz.com,10000,3,1,10000,54996,46,5,4,3,3,1,4,5
2bbb956b-d99d-4bde-8b65-e8625e7ef72b,4,ucoz.com,21249,1,0,77494,21249,30,2,2,6,3,2,7,5
50e254e9-35f5-415d-bd60-824b98fb151d,3,fastcompany.com,21249,5,0,43747,10000,50,6,1,2,2,2,5,5
150e0b46-7da9-4a37-9ad0-834888da3411,3,mysql.com,21249,5,0,43747,21249,50,6,3,2,4,2,6,2
6dc365de-5d27-484d-89b7-02266b26305e,3,ucoz.com,32498,3,1,88743,21249,50,0,3,3,6,2,5,3
625057bd-bfda-4be2-a706-26461286f86f,0,ucoz.com,10000,2,1,32498,43747,38,0,3,3,4,2,2,3
a73a8cd7-8692-41bc-becc-0a5a7c8933d8,5,fastcompany.com,21249,2,1,77494,32498,46,2,3,6,3,1,5,5
621a7ee8-490f-4383-8f93-1a689850f689,1,fastcompany.com,10000,4,1,21249,10000,38,3,3,5,4,1,3,1
a5e63be1-869f-4870-840b-39ed5d15aac2,3,ucoz.com,10000,3,0,77494,10000,46,3,1,2,3,2,3,2
21041ebb-3cac-4ec2-9ba1-a94aa6bf0f0c,3,fastcompany.com,32498,1,1,66245,32498,34,5,2,2,3,3,3,5
b2b7ab73-08e0-4fa5-8852-4abbaccf27fd,6,timesonline.co.uk,10000,2,1,32498,21249,38,4,2,6,1,1,5,2
d533eac8-030e-45f0-898d-7deeb9ea8dca,5,mysql.com,21249,2,0,32498,43747,46,3,3,4,4,3,7,4
95b69e85-57e5-4a5d-aa35-b2e8030fab49,1,mysql.com,21249,5,0,54996,54996,38,6,2,4,3,2,5,2
afef1531-b326-48f7-8498-e2b22e0c001a,2,mysql.com,32498,5,1,54996,43747,34,4,1,6,4,1,7,5
45228341-810c-4368-8c9e-378387bcac8e,6,ucoz.com,10000,1,1,77494,54996,42,1,2,4,2,2,6,4
c11a28c4-4f85-45f9-9946-a5a0607800b4,1,timesonline.co.uk,10000,1,1,32498,21249,46,1,2,4,3,3,2,4
f5e9d021-cb1c-4e29-b58d-b07dd4c26389,3,fastcompany.com,32498,5,1,54996,32498,38,4,3,3,3,1,7,4
f3a0d7cd-02e2-4b2e-9ac2-a2ea017d01ed,2,fastcompany.com,21249,2,0,32498,21249,46,2,1,4,1,3,3,5
963f189d-aacc-4cc3-9ea4-b4422c2ad5a4,3,mysql.com,43747,3,1,43747,43747,42,4,2,4,6,2,6,1
5c09d91c-d29a-436e-8ee7-012c2142c5a6,2,fastcompany.com,10000,5,1,43747,32498,38,4,4,3,3,2,5,3
ec1bd5e3-4d5d-4cc0-8c08-faeb5b72adbd,3,admin.ch,10000,3,1,77494,43747,38,4,2,4,1,2,3,5
74b2444c-d409-4890-88fd-a4d56ec359c8,1,ucoz.com,32498,2,1,10000,43747,38,1,2,5,4,1,7,1
a3921849-ce00-4c58-82a8-61a88a03b6e4,5,admin.ch,21249,3,1,32498,21249,50,1,2,5,6,1,3,4
e377d237-af1c-40c0-88d6-e43ca4d66e91,0,fastcompany.com,32498,5,0,32498,43747,38,5,4,4,2,1,3,5
ac0a83b8-c4b4-4c48-887e-483e0a375090,4,admin.ch,32498,3,1,88743,21249,38,2,2,3,2,3,5,3
23235203-f262-44ed-a975-45792d9342be,0,timesonline.co.uk,10000,2,1,88743,54996,42,3,1,6,2,2,4,3
76c21d73-7287-481d-87e7-5aaa8d9225f9,3,fastcompany.com,21249,4,1,10000,32498,38,4,1,3,1,1,7,4
ea0aa2e5-3443-447b-b468-8528eced90e2,5,timesonline.co.uk,10000,3,1,77494,43747,34,2,1,5,3,3,7,2
1a41c72d-b11a-43b8-9579-9973d803d9dc,5,timesonline.co.uk,10000,5,0,21249,66245,34,1,1,4,4,2,2,4
a7694203-bc08-4f77-b4b4-84f1f8c50803,3,fastcompany.com,32498,2,0,43747,21249,42,2,2,5,3,1,2,5
abb01f92-85bf-4b4c-ace1-12b69783499e,6,nih.gov,10000,2,0,10000,10000,46,2,1,3,3,2,7,3
ee0d37a0-d71d-46a3-b4c5-082428a7e27b,3,timesonline.co.uk,21249,4,1,32498,43747,34,3,4,5,4,2,4,5
8be6f892-da2e-4141-aaae-92f14a16f58c,4,timesonline.co.uk,10000,2,0,77494,32498,42,2,2,6,4,1,3,3
d64bcbd7-9265-4d41-be25-c90aac16e68c,5,mysql.com,10000,2,0,88743,54996,42,0,2,5,2,2,2,5
de83585c-eb71-4b42-be07-4552252a5368,3,mysql.com,10000,1,0,66245,54996,42,1,1,6,1,1,4,5
